video_filename,analysis_mode,event_id,clip_path,predicted_category,predicted_primary_limb,predicted_confidence_score,corrected_category,corrected_strike_type,is_valid_strike,notes,created_at,model_suggested_strike_type,model_prediction_confidence,model_top_3_predictions
Andus - Axe Kick_compressed.mp4,single_athlete_training,4,data\processed\clips\Andus - Axe Kick_compressed\event_004_kick_candidate_left_ankle_t8p42.mp4,kick_candidate,left_ankle,0.9739,kick,axe_kick,True,,2026-04-29T15:00:13,roundhouse_kick,0.526667,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.526667}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.15}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.126667}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,5,data\processed\clips\Andus - Axe Kick_compressed\event_005_kick_candidate_left_ankle_t16p63.mp4,kick_candidate,left_ankle,0.9278,kick,axe_kick,True,,2026-04-29T15:00:13,roundhouse_kick,0.586667,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.586667}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.13}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.113333}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,8,data\processed\clips\Andus - Axe Kick_compressed\event_008_kick_candidate_left_ankle_t22p64.mp4,kick_candidate,left_ankle,0.873,kick,axe_kick,True,,2026-04-29T15:00:13,roundhouse_kick,0.463333,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.463333}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.226667}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.116667}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,9,data\processed\clips\Andus - Axe Kick_compressed\event_009_kick_candidate_left_ankle_t23p65.mp4,kick_candidate,left_ankle,0.8943,false_positive,unknown,False,,2026-04-29T15:00:13,roundhouse_kick,0.626667,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.626667}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.14}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.116667}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,11,data\processed\clips\Andus - Axe Kick_compressed\event_011_kick_candidate_left_ankle_t31p66.mp4,kick_candidate,left_ankle,0.8546,kick,axe_kick,True,,2026-04-29T15:00:13,roundhouse_kick,0.49,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.49}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.196667}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.193333}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,13,data\processed\clips\Andus - Axe Kick_compressed\event_013_kick_candidate_left_ankle_t35p07.mp4,kick_candidate,left_ankle,0.9736,kick,axe_kick,True,,2026-04-29T15:00:13,roundhouse_kick,0.513333,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.513333}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.156667}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.12}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,14,data\processed\clips\Andus - Axe Kick_compressed\event_014_kick_candidate_left_ankle_t37p27.mp4,kick_candidate,left_ankle,0.972,kick,axe_kick,True,,2026-04-29T15:00:13,roundhouse_kick,0.533333,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.533333}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.16}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.126667}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,15,data\processed\clips\Andus - Axe Kick_compressed\event_015_kick_candidate_left_ankle_t40p68.mp4,kick_candidate,left_ankle,0.9588,kick,axe_kick,True,,2026-04-29T15:00:13,roundhouse_kick,0.52,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.52}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.183333}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.133333}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,16,data\processed\clips\Andus - Axe Kick_compressed\event_016_kick_candidate_left_ankle_t48p89.mp4,kick_candidate,left_ankle,0.9101,kick,axe_kick,True,,2026-04-29T15:00:13,roundhouse_kick,0.526667,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.526667}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.146667}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.116667}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,17,data\processed\clips\Andus - Axe Kick_compressed\event_017_kick_candidate_left_ankle_t51p70.mp4,kick_candidate,left_ankle,0.8287,kick,axe_kick,True,,2026-04-29T15:00:13,roundhouse_kick,0.533333,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.533333}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.183333}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.15}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,18,data\processed\clips\Andus - Axe Kick_compressed\event_018_kick_candidate_left_ankle_t52p30.mp4,kick_candidate,left_ankle,0.9701,kick,axe_kick,True,,2026-04-29T15:00:13,roundhouse_kick,0.5,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.5}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.196667}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.13}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,19,data\processed\clips\Andus - Axe Kick_compressed\event_019_kick_candidate_left_ankle_t54p51.mp4,kick_candidate,left_ankle,0.9653,kick,axe_kick,True,,2026-04-29T15:00:13,roundhouse_kick,0.563333,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.563333}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.116667}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.113333}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,20,data\processed\clips\Andus - Axe Kick_compressed\event_020_kick_candidate_left_ankle_t57p91.mp4,kick_candidate,left_ankle,0.9714,kick,axe_kick,True,,2026-04-29T15:00:13,roundhouse_kick,0.52,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.52}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.19}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.123333}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,21,data\processed\clips\Andus - Axe Kick_compressed\event_021_kick_candidate_left_ankle_t60p12.mp4,kick_candidate,left_ankle,0.9522,kick,axe_kick,True,,2026-04-29T15:00:13,roundhouse_kick,0.583333,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.583333}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.143333}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.126667}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,22,data\processed\clips\Andus - Axe Kick_compressed\event_022_kick_candidate_left_ankle_t63p12.mp4,kick_candidate,left_ankle,0.9737,kick,axe_kick,True,,2026-04-29T15:00:13,roundhouse_kick,0.573333,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.573333}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.16}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.123333}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,23,data\processed\clips\Andus - Axe Kick_compressed\event_023_kick_candidate_left_ankle_t64p12.mp4,kick_candidate,left_ankle,0.8557,kick,axe_kick,True,,2026-04-29T15:00:13,roundhouse_kick,0.453333,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.453333}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.266667}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.17}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,25,data\processed\clips\Andus - Axe Kick_compressed\event_025_kick_candidate_left_ankle_t71p54.mp4,kick_candidate,left_ankle,0.9707,kick,axe_kick,True,,2026-04-29T15:00:13,roundhouse_kick,0.426667,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.426667}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.25}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.193333}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,26,data\processed\clips\Andus - Axe Kick_compressed\event_026_kick_candidate_left_ankle_t72p34.mp4,kick_candidate,left_ankle,0.8563,false_positive,unknown,False,,2026-04-29T15:00:13,roundhouse_kick,0.586667,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.586667}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.193333}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.126667}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,27,data\processed\clips\Andus - Axe Kick_compressed\event_027_kick_candidate_left_ankle_t77p95.mp4,kick_candidate,left_ankle,0.8924,kick,axe_kick,True,,2026-04-29T15:00:13,roundhouse_kick,0.496667,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.496667}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.2}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.15}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,28,data\processed\clips\Andus - Axe Kick_compressed\event_028_kick_candidate_left_ankle_t78p75.mp4,kick_candidate,left_ankle,0.9512,kick,axe_kick,True,,2026-04-29T15:00:13,roundhouse_kick,0.57,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.57}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.153333}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.113333}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,30,data\processed\clips\Andus - Axe Kick_compressed\event_030_kick_candidate_left_ankle_t84p76.mp4,kick_candidate,left_ankle,0.9082,kick,axe_kick,True,,2026-04-29T15:00:13,roundhouse_kick,0.56,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.56}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.163333}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.143333}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,32,data\processed\clips\Andus - Axe Kick_compressed\event_032_kick_candidate_left_ankle_t90p97.mp4,kick_candidate,left_ankle,0.8433,false_positive,unknown,False,,2026-04-29T15:00:13,roundhouse_kick,0.566667,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.566667}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.21}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.133333}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,35,data\processed\clips\Andus - Axe Kick_compressed\event_035_kick_candidate_left_ankle_t95p98.mp4,kick_candidate,left_ankle,0.9558,kick,axe_kick,True,,2026-04-29T15:00:13,roundhouse_kick,0.553333,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.553333}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.176667}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.126667}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,37,data\processed\clips\Andus - Axe Kick_compressed\event_037_punch_candidate_left_wrist_t0p40.mp4,punch_candidate,left_wrist,0.5309,false_positive,unknown,False,,2026-04-29T15:00:13,axe_kick,0.3,"[{""strike_type"": ""axe_kick"", ""probability"": 0.3}, {""strike_type"": ""roundhouse_kick"", ""probability"": 0.196667}, {""strike_type"": ""back_kick"", ""probability"": 0.15}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,38,data\processed\clips\Andus - Axe Kick_compressed\event_038_punch_candidate_left_wrist_t43p28.mp4,punch_candidate,left_wrist,0.7974,kick,axe_kick,True,,2026-04-29T15:00:13,roundhouse_kick,0.363333,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.363333}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.333333}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.156667}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,40,data\processed\clips\Andus - Axe Kick_compressed\event_040_kick_candidate_right_ankle_t0p20.mp4,kick_candidate,right_ankle,0.5313,false_positive,unknown,False,,2026-04-29T15:00:13,axe_kick,0.306667,"[{""strike_type"": ""axe_kick"", ""probability"": 0.306667}, {""strike_type"": ""roundhouse_kick"", ""probability"": 0.206667}, {""strike_type"": ""back_kick"", ""probability"": 0.153333}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,42,data\processed\clips\Andus - Axe Kick_compressed\event_042_kick_candidate_right_ankle_t4p81.mp4,kick_candidate,right_ankle,0.8749,kick,axe_kick,True,,2026-04-29T15:00:13,roundhouse_kick,0.46,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.46}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.25}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.163333}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,43,data\processed\clips\Andus - Axe Kick_compressed\event_043_kick_candidate_right_ankle_t8p82.mp4,kick_candidate,right_ankle,0.9746,kick,axe_kick,True,,2026-04-29T15:00:13,roundhouse_kick,0.453333,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.453333}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.226667}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.126667}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,51,data\processed\clips\Andus - Axe Kick_compressed\event_051_kick_candidate_right_ankle_t26p05.mp4,kick_candidate,right_ankle,0.9295,kick,axe_kick,True,,2026-04-29T15:00:13,roundhouse_kick,0.626667,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.626667}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.13}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.123333}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,53,data\processed\clips\Andus - Axe Kick_compressed\event_053_kick_candidate_right_ankle_t29p26.mp4,kick_candidate,right_ankle,0.9697,kick,axe_kick,True,,2026-04-29T15:00:13,roundhouse_kick,0.653333,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.653333}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.126667}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.11}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,54,data\processed\clips\Andus - Axe Kick_compressed\event_054_kick_candidate_right_ankle_t31p26.mp4,kick_candidate,right_ankle,0.7919,kick,axe_kick,True,,2026-04-29T15:00:13,roundhouse_kick,0.616667,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.616667}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.136667}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.11}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,55,data\processed\clips\Andus - Axe Kick_compressed\event_055_kick_candidate_right_ankle_t34p67.mp4,kick_candidate,right_ankle,0.9729,kick,axe_kick,True,,2026-04-29T15:00:13,roundhouse_kick,0.51,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.51}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.173333}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.12}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,56,data\processed\clips\Andus - Axe Kick_compressed\event_056_kick_candidate_right_ankle_t40p28.mp4,kick_candidate,right_ankle,0.964,kick,axe_kick,True,,2026-04-29T15:00:13,roundhouse_kick,0.483333,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.483333}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.193333}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.136667}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,58,data\processed\clips\Andus - Axe Kick_compressed\event_058_kick_candidate_right_ankle_t49p09.mp4,kick_candidate,right_ankle,0.9266,kick,axe_kick,True,,2026-04-29T15:00:13,roundhouse_kick,0.593333,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.593333}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.153333}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.093333}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,60,data\processed\clips\Andus - Axe Kick_compressed\event_060_kick_candidate_right_ankle_t52p30.mp4,kick_candidate,right_ankle,0.8033,kick,axe_kick,True,,2026-04-29T15:00:13,roundhouse_kick,0.463333,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.463333}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.223333}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.126667}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,61,data\processed\clips\Andus - Axe Kick_compressed\event_061_kick_candidate_right_ankle_t54p91.mp4,kick_candidate,right_ankle,0.9423,kick,axe_kick,True,,2026-04-29T15:00:13,roundhouse_kick,0.45,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.45}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.243333}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.203333}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,62,data\processed\clips\Andus - Axe Kick_compressed\event_062_kick_candidate_right_ankle_t57p71.mp4,kick_candidate,right_ankle,0.9724,kick,axe_kick,True,,2026-04-29T15:00:13,roundhouse_kick,0.45,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.45}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.23}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.126667}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,66,data\processed\clips\Andus - Axe Kick_compressed\event_066_kick_candidate_right_ankle_t78p35.mp4,kick_candidate,right_ankle,0.9742,kick,axe_kick,True,,2026-04-29T15:00:13,roundhouse_kick,0.56,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.56}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.15}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.1}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,67,data\processed\clips\Andus - Axe Kick_compressed\event_067_kick_candidate_right_ankle_t84p36.mp4,kick_candidate,right_ankle,0.9392,kick,axe_kick,True,,2026-04-29T15:00:13,roundhouse_kick,0.51,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.51}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.176667}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.166667}]"
Andus - Axe Kick_compressed.mp4,single_athlete_training,71,data\processed\clips\Andus - Axe Kick_compressed\event_071_kick_candidate_right_ankle_t98p99.mp4,kick_candidate,right_ankle,0.9705,kick,axe_kick,True,,2026-04-29T15:00:13,roundhouse_kick,0.38,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.38}, {""strike_type"": ""hopaxe_kick"", ""probability"": 0.263333}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.206667}]"
