video_filename,analysis_mode,event_id,clip_path,duration_seconds,predicted_confidence_score,predicted_primary_limb,predicted_category,average_visibility_score_mean,pose_lost_frame_count,pose_lost_ratio,corrected_category,corrected_strike_type,coarse_strike_type,left_wrist_max_speed,left_wrist_mean_speed,left_wrist_total_distance,left_wrist_x_displacement,left_wrist_y_displacement,left_wrist_max_x,left_wrist_min_x,left_wrist_max_y,left_wrist_min_y,left_wrist_range_x,left_wrist_range_y,right_wrist_max_speed,right_wrist_mean_speed,right_wrist_total_distance,right_wrist_x_displacement,right_wrist_y_displacement,right_wrist_max_x,right_wrist_min_x,right_wrist_max_y,right_wrist_min_y,right_wrist_range_x,right_wrist_range_y,left_elbow_max_speed,left_elbow_mean_speed,left_elbow_total_distance,left_elbow_x_displacement,left_elbow_y_displacement,left_elbow_max_x,left_elbow_min_x,left_elbow_max_y,left_elbow_min_y,left_elbow_range_x,left_elbow_range_y,right_elbow_max_speed,right_elbow_mean_speed,right_elbow_total_distance,right_elbow_x_displacement,right_elbow_y_displacement,right_elbow_max_x,right_elbow_min_x,right_elbow_max_y,right_elbow_min_y,right_elbow_range_x,right_elbow_range_y,left_ankle_max_speed,left_ankle_mean_speed,left_ankle_total_distance,left_ankle_x_displacement,left_ankle_y_displacement,left_ankle_max_x,left_ankle_min_x,left_ankle_max_y,left_ankle_min_y,left_ankle_range_x,left_ankle_range_y,right_ankle_max_speed,right_ankle_mean_speed,right_ankle_total_distance,right_ankle_x_displacement,right_ankle_y_displacement,right_ankle_max_x,right_ankle_min_x,right_ankle_max_y,right_ankle_min_y,right_ankle_range_x,right_ankle_range_y,left_knee_max_speed,left_knee_mean_speed,left_knee_total_distance,left_knee_x_displacement,left_knee_y_displacement,left_knee_max_x,left_knee_min_x,left_knee_max_y,left_knee_min_y,left_knee_range_x,left_knee_range_y,right_knee_max_speed,right_knee_mean_speed,right_knee_total_distance,right_knee_x_displacement,right_knee_y_displacement,right_knee_max_x,right_knee_min_x,right_knee_max_y,right_knee_min_y,right_knee_range_x,right_knee_range_y,left_hip_max_speed,left_hip_mean_speed,left_hip_total_distance,left_hip_x_displacement,left_hip_y_displacement,left_hip_max_x,left_hip_min_x,left_hip_max_y,left_hip_min_y,left_hip_range_x,left_hip_range_y,right_hip_max_speed,right_hip_mean_speed,right_hip_total_distance,right_hip_x_displacement,right_hip_y_displacement,right_hip_max_x,right_hip_min_x,right_hip_max_y,right_hip_min_y,right_hip_range_x,right_hip_range_y,left_shoulder_max_speed,left_shoulder_mean_speed,left_shoulder_total_distance,left_shoulder_x_displacement,left_shoulder_y_displacement,left_shoulder_max_x,left_shoulder_min_x,left_shoulder_max_y,left_shoulder_min_y,left_shoulder_range_x,left_shoulder_range_y,right_shoulder_max_speed,right_shoulder_mean_speed,right_shoulder_total_distance,right_shoulder_x_displacement,right_shoulder_y_displacement,right_shoulder_max_x,right_shoulder_min_x,right_shoulder_max_y,right_shoulder_min_y,right_shoulder_range_x,right_shoulder_range_y
Andus - Hop Step_compressed.mp4,single_athlete_training,68,data\processed\clips\Andus - Hop Step_compressed\event_068_punch_candidate_left_wrist_t222p46.mp4,0.2006,0.4663,left_wrist,punch_candidate,0.47965,1,0.25,kick,hopstep_kick,linear_kicks,0.693892,0.242323,0.19444,0.052142,0.186534,0.502239,0.450097,0.662628,0.476094,0.052142,0.186534,0.508944,0.22295,0.178895,-0.008034,0.156622,0.580317,0.533144,0.712171,0.555549,0.047173,0.156622,0.219401,0.084313,0.067653,0.032515,0.054973,0.495634,0.463119,0.565533,0.51056,0.032515,0.054973,0.145545,0.07249,0.058166,0.012842,0.037358,0.578588,0.551925,0.600676,0.563318,0.026662,0.037358,0.307257,0.145769,0.116965,0.034988,-0.111596,0.54843,0.513441,0.984402,0.872806,0.034988,0.111596,0.152345,0.065215,0.052328,-0.001705,-0.008632,0.564799,0.557955,0.90904,0.879256,0.006844,0.029784,0.351275,0.150953,0.121125,0.013176,-0.118791,0.523565,0.506238,0.872469,0.753678,0.017327,0.118791,0.166722,0.065033,0.052182,-0.014692,-0.050071,0.565409,0.550716,0.80383,0.753759,0.014692,0.050071,0.102959,0.046254,0.037114,0.002264,-0.032556,0.505611,0.495901,0.740366,0.70781,0.009711,0.032556,0.103585,0.043243,0.034698,0.000786,-0.018727,0.554266,0.540032,0.721116,0.702389,0.014234,0.018727,0.05098,0.015938,0.012788,0.000106,-0.012783,0.493744,0.493577,0.459742,0.446959,0.000166,0.012783,0.07592,0.025296,0.020298,0.012766,-0.004836,0.57124,0.556016,0.460673,0.455837,0.015224,0.004836
Andus - Hop Step_compressed.mp4,single_athlete_training,69,data\processed\clips\Andus - Hop Step_compressed\event_069_punch_candidate_left_wrist_t236p51.mp4,0.2006,0.7458,left_wrist,punch_candidate,0.713975,0,0.0,kick,hopstep_kick,linear_kicks,0.528694,0.299046,0.239955,0.140839,-0.016394,0.307059,0.166219,0.638188,0.547985,0.140839,0.090204,0.641444,0.256657,0.205942,0.000243,-0.114365,0.395494,0.391235,0.618587,0.489948,0.004259,0.128639,0.746091,0.311531,0.249973,0.11597,0.100822,0.282009,0.166039,0.652797,0.509098,0.11597,0.143699,0.668381,0.317797,0.255001,0.014101,0.016928,0.438635,0.414155,0.623553,0.490038,0.02448,0.133515,0.618617,0.299237,0.240108,0.062503,0.022132,0.33131,0.26025,1.229197,1.107248,0.071059,0.121949,0.427794,0.251782,0.20203,0.109721,-0.000772,0.424242,0.314521,1.169914,1.103102,0.109721,0.066813,0.718835,0.313747,0.25175,0.06737,0.052155,0.320121,0.24459,1.036323,0.894594,0.075532,0.141729,0.537731,0.263587,0.211502,0.08052,0.027176,0.404163,0.323643,0.99824,0.89536,0.08052,0.10288,0.830297,0.319801,0.256608,0.085068,0.085059,0.341471,0.256403,0.836445,0.674879,0.085068,0.161567,0.792433,0.305845,0.24541,0.065246,0.088918,0.390273,0.325026,0.825722,0.670793,0.065246,0.154929,0.720478,0.34666,0.27816,0.092788,0.025286,0.303712,0.210924,0.452667,0.312269,0.092788,0.140397,0.580716,0.296295,0.237747,0.055621,-0.000481,0.418881,0.36326,0.448696,0.333911,0.055621,0.114785
Andus - Hop Step_compressed.mp4,single_athlete_training,75,data\processed\clips\Andus - Hop Step_compressed\event_075_kick_candidate_right_ankle_t9p63.mp4,0.2006,0.8688,right_ankle,kick_candidate,0.815,0,0.0,kick,hopstep_kick,linear_kicks,0.233688,0.118696,0.095242,-0.05999,-0.058764,0.558063,0.498073,0.638488,0.579725,0.05999,0.058764,0.516262,0.18193,0.14598,-0.073202,0.028411,0.625892,0.522468,0.619252,0.590841,0.103424,0.028411,0.165625,0.084581,0.067868,-0.058021,-0.022581,0.575541,0.51752,0.553336,0.529669,0.058021,0.023667,0.403477,0.147303,0.118196,-0.060851,0.011392,0.631732,0.547656,0.573631,0.554163,0.084076,0.019468,1.030842,0.557415,0.44727,-0.056963,-0.006554,0.569167,0.45031,0.861206,0.657345,0.118858,0.203861,0.80162,0.403671,0.323906,-0.090541,0.010404,0.617152,0.493782,0.866278,0.734162,0.123369,0.132116,0.40795,0.22599,0.181335,-0.056139,-0.000288,0.563446,0.504363,0.730831,0.655078,0.059082,0.075753,0.337873,0.159539,0.128014,-0.064856,0.015,0.591614,0.523922,0.74805,0.693117,0.067692,0.054934,0.192744,0.095535,0.076657,-0.075997,0.006733,0.596815,0.520818,0.630778,0.624045,0.075997,0.006733,0.190959,0.096862,0.077722,-0.071371,0.007665,0.617155,0.545784,0.641441,0.629325,0.071371,0.012116,0.107404,0.073765,0.059189,-0.049184,-0.01377,0.588992,0.539808,0.498939,0.481265,0.049184,0.017674,0.200737,0.066363,0.05325,-0.044584,-0.003892,0.621199,0.572747,0.51272,0.50676,0.048452,0.00596
Andus - Hop Step_compressed.mp4,single_athlete_training,77,data\processed\clips\Andus - Hop Step_compressed\event_077_kick_candidate_right_ankle_t16p05.mp4,0.4012,0.9676,right_ankle,kick_candidate,0.84222,0,0.0,kick,hopstep_kick,linear_kicks,0.143067,0.079459,0.079698,-0.060609,0.033039,0.539895,0.479286,0.612181,0.577812,0.060609,0.034369,0.1824,0.101699,0.102004,-0.072611,0.031709,0.608371,0.53576,0.656434,0.606442,0.072611,0.049992,0.145067,0.081961,0.082207,-0.067775,0.0121,0.567172,0.497036,0.549227,0.533806,0.070136,0.015421,0.20445,0.094845,0.095129,-0.078119,0.014027,0.634466,0.555737,0.600504,0.571064,0.078729,0.02944,0.74498,0.315869,0.316816,-0.020199,0.213368,0.53802,0.450851,0.914222,0.700854,0.087169,0.213368,1.06755,0.445141,0.446477,-0.032167,-0.003996,0.595501,0.51762,0.867748,0.660303,0.077881,0.207445,0.431607,0.228194,0.228878,-0.059383,0.127391,0.560566,0.475395,0.771255,0.643864,0.085171,0.127391,0.587945,0.258302,0.259077,-0.053594,0.024708,0.589633,0.526141,0.761079,0.628998,0.063492,0.132081,0.214167,0.103277,0.103587,-0.084586,0.033733,0.594117,0.505444,0.646216,0.612483,0.088672,0.033733,0.20229,0.086336,0.086595,-0.07341,0.029775,0.608249,0.533309,0.658712,0.627525,0.07494,0.031187,0.169928,0.102199,0.102506,-0.086065,-0.010145,0.597632,0.511567,0.506282,0.477249,0.086065,0.029032,0.202086,0.094936,0.095221,-0.077058,0.006649,0.632759,0.555701,0.531534,0.50361,0.077058,0.027924
Andus - Hop Step_compressed.mp4,single_athlete_training,78,data\processed\clips\Andus - Hop Step_compressed\event_078_kick_candidate_right_ankle_t19p46.mp4,0.4012,0.9466,right_ankle,kick_candidate,0.8526,0,0.0,kick,hopstep_kick,linear_kicks,0.192519,0.079399,0.079637,-0.026615,0.018527,0.539582,0.494539,0.610086,0.589226,0.045043,0.02086,0.188071,0.073418,0.073639,-0.044253,0.007392,0.603016,0.558745,0.624511,0.59931,0.044271,0.025201,0.155559,0.083094,0.083343,-0.021302,0.01425,0.55502,0.511212,0.550915,0.529299,0.043808,0.021616,0.173735,0.041089,0.041212,-0.036402,0.0115,0.622658,0.586255,0.584456,0.572213,0.036402,0.012243,0.416117,0.244028,0.24476,-0.026102,0.084097,0.555335,0.462909,0.897756,0.813659,0.092426,0.084097,0.870466,0.382527,0.383675,0.008172,0.048544,0.570059,0.475225,0.86534,0.692802,0.094834,0.172538,0.27481,0.179367,0.179905,-0.003753,0.086782,0.53361,0.482924,0.76574,0.678958,0.050686,0.086782,0.283887,0.164142,0.164634,-0.01315,0.060387,0.579375,0.516073,0.747494,0.680267,0.063303,0.067228,0.201474,0.102713,0.103021,-0.040438,0.053994,0.586687,0.524855,0.648102,0.594108,0.061832,0.053994,0.205988,0.108984,0.109311,-0.043524,0.05101,0.616708,0.548961,0.659132,0.608122,0.067747,0.05101,0.188348,0.087981,0.088245,-0.026778,0.010317,0.576112,0.536883,0.502999,0.469945,0.039229,0.033054,0.20507,0.058568,0.058744,-0.02658,0.019383,0.616164,0.581251,0.523182,0.494323,0.034913,0.028858
Andus - Hop Step_compressed.mp4,single_athlete_training,79,data\processed\clips\Andus - Hop Step_compressed\event_079_kick_candidate_right_ankle_t22p27.mp4,0.2006,0.8085,right_ankle,kick_candidate,0.847875,0,0.0,kick,hopstep_kick,linear_kicks,0.204766,0.078184,0.062735,-0.039225,-0.000829,0.548097,0.502475,0.613522,0.596813,0.045622,0.016709,0.313717,0.113552,0.091114,-0.07551,-0.00677,0.608432,0.52678,0.616591,0.601586,0.081652,0.015005,0.177897,0.070252,0.05637,-0.037486,0.00545,0.564758,0.524875,0.548853,0.530277,0.039882,0.018575,0.280216,0.110159,0.088391,-0.071743,0.007196,0.621496,0.543491,0.567629,0.553872,0.078005,0.013757,0.190517,0.071656,0.057497,-0.048168,0.005296,0.557657,0.506171,0.867927,0.859811,0.051486,0.008117,1.498582,0.508118,0.407714,-0.187335,-0.23364,0.615666,0.428332,0.825981,0.542117,0.187335,0.283863,0.156557,0.074789,0.06001,-0.04519,0.006863,0.554057,0.50697,0.743516,0.723524,0.047087,0.019992,1.089172,0.400988,0.321753,-0.094265,-0.132434,0.581904,0.487638,0.737331,0.521481,0.094265,0.21585,0.226386,0.120847,0.096967,-0.069538,0.002134,0.586653,0.517115,0.634207,0.602661,0.069538,0.031546,0.272444,0.129005,0.103513,-0.079519,-0.005324,0.60672,0.527201,0.63682,0.601058,0.079519,0.035762,0.121274,0.062135,0.049857,-0.029624,0.008001,0.572186,0.542562,0.498237,0.476063,0.029624,0.022173,0.158372,0.081827,0.065658,-0.047178,0.000651,0.604715,0.557537,0.506501,0.483781,0.047178,0.02272
Andus - Hop Step_compressed.mp4,single_athlete_training,82,data\processed\clips\Andus - Hop Step_compressed\event_082_kick_candidate_right_ankle_t32p30.mp4,0.4012,0.9665,right_ankle,kick_candidate,0.84198,0,0.0,kick,hopstep_kick,linear_kicks,0.16286,0.09371,0.093991,-0.014076,0.032199,0.561844,0.5246,0.610983,0.577188,0.037244,0.033795,0.232475,0.078734,0.07897,-0.038874,0.007633,0.622578,0.571337,0.635026,0.613994,0.051242,0.021032,0.20621,0.103656,0.103967,-0.003414,0.01203,0.569586,0.526402,0.555485,0.524651,0.043184,0.030834,0.273204,0.083779,0.084031,-0.034666,0.001503,0.640252,0.591465,0.597916,0.572949,0.048787,0.024967,0.331463,0.174027,0.174549,0.013119,0.074907,0.576181,0.497014,0.882744,0.807836,0.079167,0.074907,0.69573,0.402442,0.403649,-0.008739,0.050788,0.579018,0.505789,0.859843,0.657686,0.073228,0.202157,0.24754,0.123497,0.123868,-0.013213,0.064272,0.568793,0.514439,0.755139,0.690867,0.054355,0.064272,0.454002,0.225757,0.226434,-0.01987,0.05684,0.594134,0.535869,0.74372,0.635619,0.058264,0.108101,0.159912,0.107899,0.108223,-0.029087,0.028405,0.609292,0.556308,0.631979,0.603574,0.052984,0.028405,0.12459,0.092713,0.092991,-0.03887,0.017869,0.63406,0.572576,0.641632,0.621527,0.061484,0.020105,0.209532,0.106504,0.106823,-0.011909,4e-06,0.594491,0.551721,0.51292,0.476238,0.042771,0.036681,0.186506,0.091365,0.091639,-0.036441,-0.025036,0.64288,0.598576,0.542899,0.496707,0.044303,0.046192
Andus - Hop Step_compressed.mp4,single_athlete_training,86,data\processed\clips\Andus - Hop Step_compressed\event_086_kick_candidate_right_ankle_t47p74.mp4,0.8024,0.9648,right_ankle,kick_candidate,0.828771,0,0.0,kick,hopstep_kick,linear_kicks,0.173208,0.094551,0.132768,0.019591,0.015462,0.579293,0.51008,0.615655,0.584253,0.069214,0.031403,0.181548,0.079731,0.111958,0.027352,0.040358,0.606137,0.54915,0.644882,0.601403,0.056987,0.043479,0.243523,0.103095,0.144767,0.043404,0.022239,0.614344,0.530923,0.567817,0.528154,0.083421,0.039663,0.124822,0.057045,0.080103,0.013157,0.005247,0.606832,0.565836,0.575457,0.565024,0.040996,0.010434,0.555359,0.288863,0.405622,0.084629,-0.009593,0.647793,0.467021,0.858542,0.740006,0.180773,0.118536,1.348365,0.488815,0.686393,-0.059103,0.046094,0.628525,0.490477,0.868822,0.532994,0.138048,0.335829,0.323094,0.193504,0.271718,0.064301,0.018976,0.624927,0.501892,0.753483,0.668264,0.123035,0.085219,0.696014,0.261803,0.367623,-0.013585,0.015313,0.585638,0.525841,0.747265,0.58037,0.059798,0.166894,0.238308,0.115372,0.162005,0.030877,0.010803,0.618262,0.533965,0.645371,0.616363,0.084297,0.029008,0.191726,0.074983,0.105291,-0.024325,0.00687,0.600805,0.55188,0.642559,0.605429,0.048925,0.03713,0.191755,0.068876,0.096716,0.038116,0.00476,0.615672,0.554953,0.494015,0.47957,0.060719,0.014444,0.098234,0.043147,0.060586,-0.000779,-0.007448,0.59211,0.575113,0.513522,0.496018,0.016997,0.017503
Andus - Hop Step_compressed.mp4,single_athlete_training,88,data\processed\clips\Andus - Hop Step_compressed\event_088_kick_candidate_right_ankle_t55p17.mp4,0.2006,0.9211,right_ankle,kick_candidate,0.823025,0,0.0,kick,hopstep_kick,linear_kicks,0.346398,0.154007,0.123575,-0.049974,-0.052745,0.561859,0.511885,0.655001,0.593512,0.049974,0.06149,0.454853,0.186162,0.149376,-0.08676,-0.036867,0.61634,0.518433,0.633374,0.587445,0.097906,0.045928,0.326931,0.117294,0.094117,-0.051591,-0.050986,0.580742,0.529151,0.597,0.539077,0.051591,0.057923,0.377157,0.16382,0.131449,-0.075087,-0.04151,0.626845,0.539415,0.594562,0.551094,0.08743,0.043468,0.317281,0.199436,0.160028,-0.08273,-0.006565,0.600523,0.517793,0.855933,0.804737,0.08273,0.051196,0.824163,0.404301,0.324412,-0.150669,0.023694,0.668456,0.515207,0.849059,0.69938,0.153249,0.149679,0.216693,0.097096,0.07791,-0.068858,-0.019848,0.574727,0.505869,0.741381,0.71827,0.068858,0.023111,0.661207,0.303927,0.243871,-0.107682,-0.023665,0.626853,0.519171,0.75372,0.635581,0.107682,0.118139,0.258518,0.134232,0.107708,-0.076953,-0.050296,0.61144,0.534486,0.679469,0.629173,0.076953,0.050296,0.268135,0.136919,0.109864,-0.083079,-0.036329,0.630572,0.547493,0.670101,0.62434,0.083079,0.045761,0.230592,0.095258,0.076435,-0.041921,-0.054853,0.589346,0.547425,0.538023,0.48317,0.041921,0.054853,0.170187,0.090962,0.072988,-0.047584,-0.034071,0.612083,0.562786,0.533316,0.499244,0.049296,0.034071
Andus - Hop Step_compressed.mp4,single_athlete_training,90,data\processed\clips\Andus - Hop Step_compressed\event_090_kick_candidate_right_ankle_t74p02.mp4,0.2006,0.8238,right_ankle,kick_candidate,0.818625,0,0.0,kick,hopstep_kick,linear_kicks,0.114301,0.069688,0.055918,-0.002263,0.008439,0.554804,0.538586,0.601267,0.580412,0.016217,0.020855,0.263224,0.099737,0.080029,-0.031281,0.005326,0.617336,0.573472,0.659341,0.629947,0.043864,0.029394,0.149105,0.083543,0.067035,0.015404,-0.007421,0.571983,0.541963,0.562062,0.535236,0.030021,0.026826,0.235312,0.082529,0.066221,-0.028417,0.01216,0.632075,0.594827,0.616411,0.587416,0.037248,0.028995,1.279391,0.718822,0.576783,0.053893,0.044827,0.612236,0.464459,0.864012,0.580327,0.147777,0.283685,0.673133,0.304758,0.244538,-0.015011,0.123159,0.560222,0.521734,0.859322,0.729893,0.038488,0.129429,0.461846,0.241244,0.193574,0.017668,0.045196,0.559096,0.523453,0.752021,0.636477,0.035642,0.115544,0.542533,0.184237,0.147832,0.002879,0.098753,0.56096,0.550675,0.75297,0.64439,0.010285,0.10858,0.213258,0.103661,0.083178,0.006627,0.03573,0.585755,0.558943,0.64503,0.6093,0.026812,0.03573,0.221245,0.103961,0.083418,-0.013822,0.043702,0.605494,0.580195,0.654334,0.610632,0.025299,0.043702,0.123119,0.079786,0.06402,0.015921,-0.006887,0.592168,0.568657,0.526162,0.49584,0.023511,0.030323,0.204373,0.107364,0.086149,-0.007007,-0.005116,0.616615,0.607147,0.566387,0.521381,0.009467,0.045005
Andus - Hop Step_compressed.mp4,single_athlete_training,92,data\processed\clips\Andus - Hop Step_compressed\event_092_kick_candidate_right_ankle_t93p68.mp4,0.4012,0.9266,right_ankle,kick_candidate,0.8468,0,0.0,kick,hopstep_kick,linear_kicks,0.103932,0.039047,0.039164,0.031778,-0.004196,0.529657,0.497878,0.575926,0.565259,0.031778,0.010667,0.236528,0.086774,0.087035,-0.01397,-0.01964,0.519093,0.484978,0.588277,0.548391,0.034116,0.039886,0.195708,0.092771,0.093049,0.057972,0.019184,0.565317,0.501921,0.560982,0.539094,0.063396,0.021888,0.1225,0.06407,0.064262,-0.02044,-0.005691,0.524821,0.490861,0.565993,0.54607,0.03396,0.019924,1.049376,0.34632,0.347358,0.124126,0.164398,0.581884,0.432303,0.788981,0.578108,0.14958,0.210873,0.8884,0.395526,0.396712,-0.002806,0.06057,0.506321,0.436486,0.810701,0.596264,0.069836,0.214437,0.494459,0.219464,0.220122,0.060886,0.082118,0.555199,0.470621,0.71912,0.588231,0.084578,0.13089,0.33731,0.173412,0.173932,0.010566,0.048424,0.509446,0.47285,0.718099,0.612974,0.036596,0.105125,0.095767,0.055757,0.055924,0.021736,0.007123,0.540801,0.505288,0.619618,0.609176,0.035513,0.010442,0.082246,0.052664,0.052822,-0.003738,0.004714,0.521977,0.497762,0.623082,0.612947,0.024215,0.010135,0.131443,0.068424,0.06863,0.041548,-0.005162,0.554582,0.506278,0.514923,0.496908,0.048304,0.018014,0.125606,0.069915,0.070125,-0.010164,-0.015014,0.522878,0.495176,0.52416,0.498744,0.027703,0.025416
Andus - Hop Step_compressed.mp4,single_athlete_training,93,data\processed\clips\Andus - Hop Step_compressed\event_093_kick_candidate_right_ankle_t97p69.mp4,0.4011,0.9582,right_ankle,kick_candidate,0.7916,0,0.0,kick,hopstep_kick,linear_kicks,0.46171,0.18614,0.18668,-0.061675,-0.12648,0.549765,0.47454,0.710282,0.575009,0.075224,0.135273,0.490073,0.2227,0.223319,-0.186895,0.027988,0.685934,0.499039,0.625301,0.578231,0.186895,0.04707,0.363748,0.185701,0.186246,-0.092674,-0.002886,0.551109,0.458434,0.603567,0.532421,0.092674,0.071146,0.525435,0.237169,0.237828,-0.199103,0.055055,0.723195,0.524004,0.642538,0.575821,0.199192,0.066717,1.564362,0.516453,0.517972,-0.110499,-0.233506,0.51582,0.405321,1.060915,0.747977,0.110499,0.312938,1.03841,0.322569,0.323532,-0.242391,-0.19647,0.715525,0.473134,1.163624,0.967153,0.242391,0.19647,0.863186,0.32569,0.326652,-0.111202,-0.223019,0.550142,0.438939,0.9076,0.679617,0.111202,0.227983,0.542978,0.288121,0.288931,-0.217306,-0.132135,0.697063,0.479757,0.971847,0.83867,0.217306,0.133177,0.379941,0.227652,0.228315,-0.15623,-0.062598,0.606494,0.450264,0.755843,0.662236,0.15623,0.093607,0.508053,0.213573,0.214203,-0.205374,-0.023787,0.689655,0.484282,0.769168,0.734819,0.205374,0.034349,0.279654,0.15409,0.154546,-0.09029,0.023852,0.575133,0.484844,0.443825,0.399177,0.09029,0.044648,0.441345,0.220451,0.22107,-0.160808,0.094072,0.711441,0.550633,0.51803,0.417135,0.160808,0.100895
Andus - Hop Step_compressed.mp4,single_athlete_training,96,data\processed\clips\Andus - Hop Step_compressed\event_096_kick_candidate_right_ankle_t110p53.mp4,0.4011,0.8986,right_ankle,kick_candidate,0.76946,0,0.0,kick,hopstep_kick,linear_kicks,0.530056,0.172269,0.17278,-0.127026,-0.078996,0.626676,0.499649,0.625058,0.529718,0.127026,0.09534,0.582201,0.281367,0.282162,-0.069176,-0.000665,0.68485,0.574297,0.625154,0.515941,0.110553,0.109214,0.509454,0.163441,0.163925,-0.136627,-0.04669,0.620349,0.483722,0.576572,0.511938,0.136627,0.064634,0.296193,0.143105,0.143515,-0.094686,0.004034,0.691151,0.591074,0.586802,0.545447,0.100077,0.041355,0.981417,0.322051,0.322919,-0.118835,-0.203813,0.569541,0.416115,0.985946,0.761789,0.153427,0.224157,1.074989,0.482109,0.483496,-0.254965,-0.102887,0.783078,0.521558,1.040632,0.807721,0.26152,0.232912,0.354968,0.206538,0.207122,-0.125959,-0.085675,0.598202,0.472243,0.830658,0.710024,0.125959,0.120634,0.800023,0.366547,0.367612,-0.209647,-0.153188,0.746135,0.536488,0.8929,0.682704,0.209647,0.210195,0.543216,0.232767,0.233444,-0.172145,-0.113318,0.66142,0.489275,0.756269,0.627902,0.172145,0.128367,0.571931,0.255953,0.256697,-0.182471,-0.111847,0.71992,0.537449,0.76233,0.621437,0.182471,0.140893,0.414262,0.160715,0.161188,-0.137009,-0.04922,0.642793,0.505784,0.490931,0.432855,0.137009,0.058076,0.311066,0.157109,0.157567,-0.134821,-0.014048,0.719672,0.584852,0.499404,0.457981,0.134821,0.041423
Andus - Hop Step_compressed.mp4,single_athlete_training,97,data\processed\clips\Andus - Hop Step_compressed\event_097_kick_candidate_right_ankle_t119p56.mp4,0.4012,0.9493,right_ankle,kick_candidate,0.8561,0,0.0,kick,hopstep_kick,linear_kicks,0.126695,0.063607,0.063798,0.0047,0.015753,0.52284,0.508835,0.580968,0.550949,0.014005,0.030018,0.131351,0.052416,0.052573,-0.025491,-0.01779,0.520321,0.488937,0.572391,0.545793,0.031385,0.026598,0.212469,0.081613,0.081858,0.022533,0.034308,0.549092,0.517529,0.55508,0.513426,0.031564,0.041654,0.133327,0.056858,0.057029,-0.022429,0.012003,0.521987,0.496375,0.541911,0.526017,0.025612,0.015895,0.298161,0.166354,0.166853,0.01856,0.066631,0.558399,0.484544,0.835268,0.763535,0.073855,0.071733,1.101003,0.489869,0.491339,-0.021143,0.061726,0.541304,0.43676,0.822927,0.56665,0.104544,0.256278,0.200137,0.094348,0.094631,0.020676,0.048474,0.534101,0.500478,0.720341,0.671867,0.033623,0.048474,0.43285,0.21893,0.219587,-0.012418,0.049926,0.525786,0.48672,0.721473,0.594002,0.039066,0.127471,0.218757,0.082605,0.082853,0.000423,0.021466,0.533733,0.517212,0.633343,0.592264,0.016521,0.041079,0.187063,0.071895,0.072111,-0.018707,0.022453,0.532997,0.505786,0.629386,0.594966,0.02721,0.03442,0.175327,0.071383,0.071597,0.00401,0.008032,0.542053,0.523426,0.51519,0.483201,0.018628,0.031989,0.158006,0.070156,0.070367,-0.0237,0.001802,0.529522,0.503821,0.514441,0.484717,0.025701,0.029723
Andus - Hop Step_compressed.mp4,single_athlete_training,98,data\processed\clips\Andus - Hop Step_compressed\event_098_kick_candidate_right_ankle_t123p77.mp4,0.2006,0.7217,right_ankle,kick_candidate,0.81505,0,0.0,kick,hopstep_kick,linear_kicks,0.259964,0.113449,0.091005,-0.059295,-0.024278,0.608864,0.549568,0.581808,0.537674,0.059295,0.044134,0.147586,0.068311,0.054808,-0.039349,0.004454,0.653719,0.614008,0.588109,0.574656,0.039711,0.013453,0.301452,0.1192,0.095616,-0.05521,-0.025964,0.612026,0.555577,0.565039,0.514368,0.05645,0.050671,0.195291,0.108814,0.087299,-0.041026,0.017624,0.676049,0.635023,0.597734,0.552729,0.041026,0.045005,1.186591,0.666149,0.534446,-0.097025,-0.206328,0.596135,0.427381,0.911427,0.569709,0.168754,0.341718,0.936206,0.299368,0.240119,-0.210585,-0.04208,0.762618,0.549814,0.929914,0.86439,0.212804,0.065524,0.672955,0.399267,0.320328,-0.085878,-0.106485,0.589556,0.501095,0.77554,0.572602,0.08846,0.202938,0.634768,0.225097,0.180554,-0.144613,-0.044465,0.706057,0.560281,0.807585,0.734984,0.145776,0.072601,0.522273,0.193081,0.154876,-0.087203,-0.062741,0.640069,0.552867,0.694921,0.601709,0.087203,0.093213,0.436811,0.187429,0.15035,-0.091823,-0.044184,0.676488,0.584664,0.693931,0.620354,0.091823,0.073576,0.268383,0.122735,0.098456,-0.041946,-0.008453,0.631879,0.589933,0.489896,0.445849,0.041946,0.044047,0.240309,0.104128,0.083535,-0.03463,0.013709,0.683202,0.648395,0.520256,0.475489,0.034807,0.044767
